v4_1,Data Marking,calendar-years,Time,nuts,geography,sic-unofficial,UnofficialStandardIndustrialClassification,type-of-prices,Prices,quarterly-index-and-growth-rate,GrowthRate
,.,2020,2020,UKZ,Extra-regio,S,S,cvm,Chained volume measure,gra,Annual growth rate
,.,2020,2020,UKZ,Extra-regio,T,T,cvm,Chained volume measure,aix,Annual index
,.,2020,2020,UKZ,Extra-regio,T,T,cvm,Chained volume measure,gra,Annual growth rate
99.3,,2021,2021,UK0,England,A,A,cvm,Chained volume measure,aix,Annual index
4.9,,2021,2021,UK0,England,A,A,cvm,Chained volume measure,gra,Annual growth rate
95.5,,2021,2021,UK0,England,A--T,A--T,cvm,Chained volume measure,aix,Annual index
7.7,,2021,2021,UK0,England,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
110.1,,2021,2021,UK0,England,B,B,cvm,Chained volume measure,aix,Annual index
12.1,,2021,2021,UK0,England,B,B,cvm,Chained volume measure,gra,Annual growth rate
96.5,,2021,2021,UK0,England,B--E,B--E,cvm,Chained volume measure,aix,Annual index
5.9,,2021,2021,UK0,England,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
96.2,,2021,2021,UK0,England,C,C,cvm,Chained volume measure,aix,Annual index
6.6,,2021,2021,UK0,England,C,C,cvm,Chained volume measure,gra,Annual growth rate
94.9,,2021,2021,UK0,England,D,D,cvm,Chained volume measure,aix,Annual index
1.5,,2021,2021,UK0,England,D,D,cvm,Chained volume measure,gra,Annual growth rate
99.3,,2021,2021,UK0,England,E,E,cvm,Chained volume measure,aix,Annual index
5.6,,2021,2021,UK0,England,E,E,cvm,Chained volume measure,gra,Annual growth rate
94.1,,2021,2021,UK0,England,F,F,cvm,Chained volume measure,aix,Annual index
14,,2021,2021,UK0,England,F,F,cvm,Chained volume measure,gra,Annual growth rate
100.6,,2021,2021,UK0,England,G,G,cvm,Chained volume measure,aix,Annual index
9.3,,2021,2021,UK0,England,G,G,cvm,Chained volume measure,gra,Annual growth rate
95.4,,2021,2021,UK0,England,G--T,G--T,cvm,Chained volume measure,aix,Annual index
7.6,,2021,2021,UK0,England,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
71.1,,2021,2021,UK0,England,H,H,cvm,Chained volume measure,aix,Annual index
1,,2021,2021,UK0,England,H,H,cvm,Chained volume measure,gra,Annual growth rate
76.3,,2021,2021,UK0,England,I,I,cvm,Chained volume measure,aix,Annual index
30.3,,2021,2021,UK0,England,I,I,cvm,Chained volume measure,gra,Annual growth rate
107.4,,2021,2021,UK0,England,J,J,cvm,Chained volume measure,aix,Annual index
6.5,,2021,2021,UK0,England,J,J,cvm,Chained volume measure,gra,Annual growth rate
98.9,,2021,2021,UK0,England,K,K,cvm,Chained volume measure,aix,Annual index
2.6,,2021,2021,UK0,England,K,K,cvm,Chained volume measure,gra,Annual growth rate
92.6,,2021,2021,UK0,England,L,L,cvm,Chained volume measure,aix,Annual index
-0.2,,2021,2021,UK0,England,L,L,cvm,Chained volume measure,gra,Annual growth rate
98.1,,2021,2021,UK0,England,M,M,cvm,Chained volume measure,aix,Annual index
8.6,,2021,2021,UK0,England,M,M,cvm,Chained volume measure,gra,Annual growth rate
98.6,,2021,2021,UK0,England,N,N,cvm,Chained volume measure,aix,Annual index
13,,2021,2021,UK0,England,N,N,cvm,Chained volume measure,gra,Annual growth rate
105.9,,2021,2021,UK0,England,O,O,cvm,Chained volume measure,aix,Annual index
7.2,,2021,2021,UK0,England,O,O,cvm,Chained volume measure,gra,Annual growth rate
92.1,,2021,2021,UK0,England,P,P,cvm,Chained volume measure,aix,Annual index
13.6,,2021,2021,UK0,England,P,P,cvm,Chained volume measure,gra,Annual growth rate
97.4,,2021,2021,UK0,England,Q,Q,cvm,Chained volume measure,aix,Annual index
17,,2021,2021,UK0,England,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
86.6,,2021,2021,UK0,England,R,R,cvm,Chained volume measure,aix,Annual index
17.9,,2021,2021,UK0,England,R,R,cvm,Chained volume measure,gra,Annual growth rate
78,,2021,2021,UK0,England,S,S,cvm,Chained volume measure,aix,Annual index
-5.9,,2021,2021,UK0,England,S,S,cvm,Chained volume measure,gra,Annual growth rate
74,,2021,2021,UK0,England,T,T,cvm,Chained volume measure,aix,Annual index
-4.9,,2021,2021,UK0,England,T,T,cvm,Chained volume measure,gra,Annual growth rate
96.5,,2021,2021,UKC,North East,A,A,cvm,Chained volume measure,aix,Annual index
5.2,,2021,2021,UKC,North East,A,A,cvm,Chained volume measure,gra,Annual growth rate
96.5,,2021,2021,UKC,North East,A--T,A--T,cvm,Chained volume measure,aix,Annual index
9.9,,2021,2021,UKC,North East,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
101.9,,2021,2021,UKC,North East,B,B,cvm,Chained volume measure,aix,Annual index
0.3,,2021,2021,UKC,North East,B,B,cvm,Chained volume measure,gra,Annual growth rate
96.1,,2021,2021,UKC,North East,B--E,B--E,cvm,Chained volume measure,aix,Annual index
9.2,,2021,2021,UKC,North East,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
96,,2021,2021,UKC,North East,C,C,cvm,Chained volume measure,aix,Annual index
13.5,,2021,2021,UKC,North East,C,C,cvm,Chained volume measure,gra,Annual growth rate
93.2,,2021,2021,UKC,North East,D,D,cvm,Chained volume measure,aix,Annual index
-8.9,,2021,2021,UKC,North East,D,D,cvm,Chained volume measure,gra,Annual growth rate
101.2,,2021,2021,UKC,North East,E,E,cvm,Chained volume measure,aix,Annual index
8.3,,2021,2021,UKC,North East,E,E,cvm,Chained volume measure,gra,Annual growth rate
78.6,,2021,2021,UKC,North East,F,F,cvm,Chained volume measure,aix,Annual index
-0.7,,2021,2021,UKC,North East,F,F,cvm,Chained volume measure,gra,Annual growth rate
102.4,,2021,2021,UKC,North East,G,G,cvm,Chained volume measure,aix,Annual index
11,,2021,2021,UKC,North East,G,G,cvm,Chained volume measure,gra,Annual growth rate
98.2,,2021,2021,UKC,North East,G--T,G--T,cvm,Chained volume measure,aix,Annual index
10.9,,2021,2021,UKC,North East,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
85.3,,2021,2021,UKC,North East,H,H,cvm,Chained volume measure,aix,Annual index
6,,2021,2021,UKC,North East,H,H,cvm,Chained volume measure,gra,Annual growth rate
84.3,,2021,2021,UKC,North East,I,I,cvm,Chained volume measure,aix,Annual index
33.3,,2021,2021,UKC,North East,I,I,cvm,Chained volume measure,gra,Annual growth rate
126.3,,2021,2021,UKC,North East,J,J,cvm,Chained volume measure,aix,Annual index
20.8,,2021,2021,UKC,North East,J,J,cvm,Chained volume measure,gra,Annual growth rate
103.4,,2021,2021,UKC,North East,K,K,cvm,Chained volume measure,aix,Annual index
17.1,,2021,2021,UKC,North East,K,K,cvm,Chained volume measure,gra,Annual growth rate
89.7,,2021,2021,UKC,North East,L,L,cvm,Chained volume measure,aix,Annual index
-1.3,,2021,2021,UKC,North East,L,L,cvm,Chained volume measure,gra,Annual growth rate
84.8,,2021,2021,UKC,North East,M,M,cvm,Chained volume measure,aix,Annual index
-0.6,,2021,2021,UKC,North East,M,M,cvm,Chained volume measure,gra,Annual growth rate
124.1,,2021,2021,UKC,North East,N,N,cvm,Chained volume measure,aix,Annual index
28.7,,2021,2021,UKC,North East,N,N,cvm,Chained volume measure,gra,Annual growth rate
109.5,,2021,2021,UKC,North East,O,O,cvm,Chained volume measure,aix,Annual index
9.3,,2021,2021,UKC,North East,O,O,cvm,Chained volume measure,gra,Annual growth rate
97.8,,2021,2021,UKC,North East,P,P,cvm,Chained volume measure,aix,Annual index
12.7,,2021,2021,UKC,North East,P,P,cvm,Chained volume measure,gra,Annual growth rate
91.4,,2021,2021,UKC,North East,Q,Q,cvm,Chained volume measure,aix,Annual index
14.3,,2021,2021,UKC,North East,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
85,,2021,2021,UKC,North East,R,R,cvm,Chained volume measure,aix,Annual index
18.5,,2021,2021,UKC,North East,R,R,cvm,Chained volume measure,gra,Annual growth rate
84.9,,2021,2021,UKC,North East,S,S,cvm,Chained volume measure,aix,Annual index
-6.3,,2021,2021,UKC,North East,S,S,cvm,Chained volume measure,gra,Annual growth rate
70.5,,2021,2021,UKC,North East,T,T,cvm,Chained volume measure,aix,Annual index
-3.3,,2021,2021,UKC,North East,T,T,cvm,Chained volume measure,gra,Annual growth rate
111.3,,2021,2021,UKD,North West,A,A,cvm,Chained volume measure,aix,Annual index
9.2,,2021,2021,UKD,North West,A,A,cvm,Chained volume measure,gra,Annual growth rate
100.4,,2021,2021,UKD,North West,A--T,A--T,cvm,Chained volume measure,aix,Annual index
8,,2021,2021,UKD,North West,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
124,,2021,2021,UKD,North West,B,B,cvm,Chained volume measure,aix,Annual index
19.4,,2021,2021,UKD,North West,B,B,cvm,Chained volume measure,gra,Annual growth rate
104.2,,2021,2021,UKD,North West,B--E,B--E,cvm,Chained volume measure,aix,Annual index
6.2,,2021,2021,UKD,North West,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
104.7,,2021,2021,UKD,North West,C,C,cvm,Chained volume measure,aix,Annual index
6.3,,2021,2021,UKD,North West,C,C,cvm,Chained volume measure,gra,Annual growth rate
93.2,,2021,2021,UKD,North West,D,D,cvm,Chained volume measure,aix,Annual index
-3.2,,2021,2021,UKD,North West,D,D,cvm,Chained volume measure,gra,Annual growth rate
107,,2021,2021,UKD,North West,E,E,cvm,Chained volume measure,aix,Annual index
13.3,,2021,2021,UKD,North West,E,E,cvm,Chained volume measure,gra,Annual growth rate
92.2,,2021,2021,UKD,North West,F,F,cvm,Chained volume measure,aix,Annual index
-1.8,,2021,2021,UKD,North West,F,F,cvm,Chained volume measure,gra,Annual growth rate
103.4,,2021,2021,UKD,North West,G,G,cvm,Chained volume measure,aix,Annual index
8.4,,2021,2021,UKD,North West,G,G,cvm,Chained volume measure,gra,Annual growth rate
100.2,,2021,2021,UKD,North West,G--T,G--T,cvm,Chained volume measure,aix,Annual index
9.3,,2021,2021,UKD,North West,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
81.5,,2021,2021,UKD,North West,H,H,cvm,Chained volume measure,aix,Annual index
5.9,,2021,2021,UKD,North West,H,H,cvm,Chained volume measure,gra,Annual growth rate
80.9,,2021,2021,UKD,North West,I,I,cvm,Chained volume measure,aix,Annual index
33.4,,2021,2021,UKD,North West,I,I,cvm,Chained volume measure,gra,Annual growth rate
100.6,,2021,2021,UKD,North West,J,J,cvm,Chained volume measure,aix,Annual index
0.4,,2021,2021,UKD,North West,J,J,cvm,Chained volume measure,gra,Annual growth rate
106.2,,2021,2021,UKD,North West,K,K,cvm,Chained volume measure,aix,Annual index
9.7,,2021,2021,UKD,North West,K,K,cvm,Chained volume measure,gra,Annual growth rate
108.1,,2021,2021,UKD,North West,L,L,cvm,Chained volume measure,aix,Annual index
0.6,,2021,2021,UKD,North West,L,L,cvm,Chained volume measure,gra,Annual growth rate
106.7,,2021,2021,UKD,North West,M,M,cvm,Chained volume measure,aix,Annual index
14.2,,2021,2021,UKD,North West,M,M,cvm,Chained volume measure,gra,Annual growth rate
107.2,,2021,2021,UKD,North West,N,N,cvm,Chained volume measure,aix,Annual index
14.8,,2021,2021,UKD,North West,N,N,cvm,Chained volume measure,gra,Annual growth rate
107.2,,2021,2021,UKD,North West,O,O,cvm,Chained volume measure,aix,Annual index
7.6,,2021,2021,UKD,North West,O,O,cvm,Chained volume measure,gra,Annual growth rate
90.4,,2021,2021,UKD,North West,P,P,cvm,Chained volume measure,aix,Annual index
13.1,,2021,2021,UKD,North West,P,P,cvm,Chained volume measure,gra,Annual growth rate
98.2,,2021,2021,UKD,North West,Q,Q,cvm,Chained volume measure,aix,Annual index
17.7,,2021,2021,UKD,North West,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
83.9,,2021,2021,UKD,North West,R,R,cvm,Chained volume measure,aix,Annual index
19.9,,2021,2021,UKD,North West,R,R,cvm,Chained volume measure,gra,Annual growth rate
79.8,,2021,2021,UKD,North West,S,S,cvm,Chained volume measure,aix,Annual index
-5.3,,2021,2021,UKD,North West,S,S,cvm,Chained volume measure,gra,Annual growth rate
70.4,,2021,2021,UKD,North West,T,T,cvm,Chained volume measure,aix,Annual index
-4.4,,2021,2021,UKD,North West,T,T,cvm,Chained volume measure,gra,Annual growth rate
96.3,,2021,2021,UKE,Yorkshire and The Humber,A,A,cvm,Chained volume measure,aix,Annual index
3.8,,2021,2021,UKE,Yorkshire and The Humber,A,A,cvm,Chained volume measure,gra,Annual growth rate
96.3,,2021,2021,UKE,Yorkshire and The Humber,A--T,A--T,cvm,Chained volume measure,aix,Annual index
9.2,,2021,2021,UKE,Yorkshire and The Humber,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
106.7,,2021,2021,UKE,Yorkshire and The Humber,B,B,cvm,Chained volume measure,aix,Annual index
11.4,,2021,2021,UKE,Yorkshire and The Humber,B,B,cvm,Chained volume measure,gra,Annual growth rate
97.9,,2021,2021,UKE,Yorkshire and The Humber,B--E,B--E,cvm,Chained volume measure,aix,Annual index
6.7,,2021,2021,UKE,Yorkshire and The Humber,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
97.4,,2021,2021,UKE,Yorkshire and The Humber,C,C,cvm,Chained volume measure,aix,Annual index
7,,2021,2021,UKE,Yorkshire and The Humber,C,C,cvm,Chained volume measure,gra,Annual growth rate
98.8,,2021,2021,UKE,Yorkshire and The Humber,D,D,cvm,Chained volume measure,aix,Annual index
5,,2021,2021,UKE,Yorkshire and The Humber,D,D,cvm,Chained volume measure,gra,Annual growth rate
102.3,,2021,2021,UKE,Yorkshire and The Humber,E,E,cvm,Chained volume measure,aix,Annual index
5.5,,2021,2021,UKE,Yorkshire and The Humber,E,E,cvm,Chained volume measure,gra,Annual growth rate
104.6,,2021,2021,UKE,Yorkshire and The Humber,F,F,cvm,Chained volume measure,aix,Annual index
34.5,,2021,2021,UKE,Yorkshire and The Humber,F,F,cvm,Chained volume measure,gra,Annual growth rate
95.1,,2021,2021,UKE,Yorkshire and The Humber,G,G,cvm,Chained volume measure,aix,Annual index
8.8,,2021,2021,UKE,Yorkshire and The Humber,G,G,cvm,Chained volume measure,gra,Annual growth rate
95.2,,2021,2021,UKE,Yorkshire and The Humber,G--T,G--T,cvm,Chained volume measure,aix,Annual index
7.9,,2021,2021,UKE,Yorkshire and The Humber,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
82.4,,2021,2021,UKE,Yorkshire and The Humber,H,H,cvm,Chained volume measure,aix,Annual index
2.5,,2021,2021,UKE,Yorkshire and The Humber,H,H,cvm,Chained volume measure,gra,Annual growth rate
80.9,,2021,2021,UKE,Yorkshire and The Humber,I,I,cvm,Chained volume measure,aix,Annual index
28.8,,2021,2021,UKE,Yorkshire and The Humber,I,I,cvm,Chained volume measure,gra,Annual growth rate
108.9,,2021,2021,UKE,Yorkshire and The Humber,J,J,cvm,Chained volume measure,aix,Annual index
10.4,,2021,2021,UKE,Yorkshire and The Humber,J,J,cvm,Chained volume measure,gra,Annual growth rate
101.9,,2021,2021,UKE,Yorkshire and The Humber,K,K,cvm,Chained volume measure,aix,Annual index
1.9,,2021,2021,UKE,Yorkshire and The Humber,K,K,cvm,Chained volume measure,gra,Annual growth rate
99.1,,2021,2021,UKE,Yorkshire and The Humber,L,L,cvm,Chained volume measure,aix,Annual index
0,,2021,2021,UKE,Yorkshire and The Humber,L,L,cvm,Chained volume measure,gra,Annual growth rate
96.5,,2021,2021,UKE,Yorkshire and The Humber,M,M,cvm,Chained volume measure,aix,Annual index
10.4,,2021,2021,UKE,Yorkshire and The Humber,M,M,cvm,Chained volume measure,gra,Annual growth rate
85.5,,2021,2021,UKE,Yorkshire and The Humber,N,N,cvm,Chained volume measure,aix,Annual index
4,,2021,2021,UKE,Yorkshire and The Humber,N,N,cvm,Chained volume measure,gra,Annual growth rate
105.5,,2021,2021,UKE,Yorkshire and The Humber,O,O,cvm,Chained volume measure,aix,Annual index
6.4,,2021,2021,UKE,Yorkshire and The Humber,O,O,cvm,Chained volume measure,gra,Annual growth rate
88.7,,2021,2021,UKE,Yorkshire and The Humber,P,P,cvm,Chained volume measure,aix,Annual index
14.7,,2021,2021,UKE,Yorkshire and The Humber,P,P,cvm,Chained volume measure,gra,Annual growth rate
100.8,,2021,2021,UKE,Yorkshire and The Humber,Q,Q,cvm,Chained volume measure,aix,Annual index
18.7,,2021,2021,UKE,Yorkshire and The Humber,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
83,,2021,2021,UKE,Yorkshire and The Humber,R,R,cvm,Chained volume measure,aix,Annual index
13.9,,2021,2021,UKE,Yorkshire and The Humber,R,R,cvm,Chained volume measure,gra,Annual growth rate
71.8,,2021,2021,UKE,Yorkshire and The Humber,S,S,cvm,Chained volume measure,aix,Annual index
-13.1,,2021,2021,UKE,Yorkshire and The Humber,S,S,cvm,Chained volume measure,gra,Annual growth rate
74.1,,2021,2021,UKE,Yorkshire and The Humber,T,T,cvm,Chained volume measure,aix,Annual index
-5.3,,2021,2021,UKE,Yorkshire and The Humber,T,T,cvm,Chained volume measure,gra,Annual growth rate
93.5,,2021,2021,UKF,East Midlands,A,A,cvm,Chained volume measure,aix,Annual index
2.3,,2021,2021,UKF,East Midlands,A,A,cvm,Chained volume measure,gra,Annual growth rate
94.3,,2021,2021,UKF,East Midlands,A--T,A--T,cvm,Chained volume measure,aix,Annual index
6.7,,2021,2021,UKF,East Midlands,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
111.3,,2021,2021,UKF,East Midlands,B,B,cvm,Chained volume measure,aix,Annual index
16.2,,2021,2021,UKF,East Midlands,B,B,cvm,Chained volume measure,gra,Annual growth rate
93.6,,2021,2021,UKF,East Midlands,B--E,B--E,cvm,Chained volume measure,aix,Annual index
3.8,,2021,2021,UKF,East Midlands,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
92.8,,2021,2021,UKF,East Midlands,C,C,cvm,Chained volume measure,aix,Annual index
3.5,,2021,2021,UKF,East Midlands,C,C,cvm,Chained volume measure,gra,Annual growth rate
94.1,,2021,2021,UKF,East Midlands,D,D,cvm,Chained volume measure,aix,Annual index
5.8,,2021,2021,UKF,East Midlands,D,D,cvm,Chained volume measure,gra,Annual growth rate
98.8,,2021,2021,UKF,East Midlands,E,E,cvm,Chained volume measure,aix,Annual index
0.3,,2021,2021,UKF,East Midlands,E,E,cvm,Chained volume measure,gra,Annual growth rate
82.2,,2021,2021,UKF,East Midlands,F,F,cvm,Chained volume measure,aix,Annual index
3.7,,2021,2021,UKF,East Midlands,F,F,cvm,Chained volume measure,gra,Annual growth rate
95.7,,2021,2021,UKF,East Midlands,G,G,cvm,Chained volume measure,aix,Annual index
2,,2021,2021,UKF,East Midlands,G,G,cvm,Chained volume measure,gra,Annual growth rate
95.8,,2021,2021,UKF,East Midlands,G--T,G--T,cvm,Chained volume measure,aix,Annual index
7.9,,2021,2021,UKF,East Midlands,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
99.1,,2021,2021,UKF,East Midlands,H,H,cvm,Chained volume measure,aix,Annual index
17,,2021,2021,UKF,East Midlands,H,H,cvm,Chained volume measure,gra,Annual growth rate
82,,2021,2021,UKF,East Midlands,I,I,cvm,Chained volume measure,aix,Annual index
30.8,,2021,2021,UKF,East Midlands,I,I,cvm,Chained volume measure,gra,Annual growth rate
95.2,,2021,2021,UKF,East Midlands,J,J,cvm,Chained volume measure,aix,Annual index
-2.6,,2021,2021,UKF,East Midlands,J,J,cvm,Chained volume measure,gra,Annual growth rate
103.2,,2021,2021,UKF,East Midlands,K,K,cvm,Chained volume measure,aix,Annual index
3.3,,2021,2021,UKF,East Midlands,K,K,cvm,Chained volume measure,gra,Annual growth rate
93.7,,2021,2021,UKF,East Midlands,L,L,cvm,Chained volume measure,aix,Annual index
0.6,,2021,2021,UKF,East Midlands,L,L,cvm,Chained volume measure,gra,Annual growth rate
93.7,,2021,2021,UKF,East Midlands,M,M,cvm,Chained volume measure,aix,Annual index
11.1,,2021,2021,UKF,East Midlands,M,M,cvm,Chained volume measure,gra,Annual growth rate
105.2,,2021,2021,UKF,East Midlands,N,N,cvm,Chained volume measure,aix,Annual index
9.4,,2021,2021,UKF,East Midlands,N,N,cvm,Chained volume measure,gra,Annual growth rate
107.3,,2021,2021,UKF,East Midlands,O,O,cvm,Chained volume measure,aix,Annual index
7.5,,2021,2021,UKF,East Midlands,O,O,cvm,Chained volume measure,gra,Annual growth rate
90.7,,2021,2021,UKF,East Midlands,P,P,cvm,Chained volume measure,aix,Annual index
17.1,,2021,2021,UKF,East Midlands,P,P,cvm,Chained volume measure,gra,Annual growth rate
99.7,,2021,2021,UKF,East Midlands,Q,Q,cvm,Chained volume measure,aix,Annual index
18.5,,2021,2021,UKF,East Midlands,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
92,,2021,2021,UKF,East Midlands,R,R,cvm,Chained volume measure,aix,Annual index
18.5,,2021,2021,UKF,East Midlands,R,R,cvm,Chained volume measure,gra,Annual growth rate
72,,2021,2021,UKF,East Midlands,S,S,cvm,Chained volume measure,aix,Annual index
-11.6,,2021,2021,UKF,East Midlands,S,S,cvm,Chained volume measure,gra,Annual growth rate
58.7,,2021,2021,UKF,East Midlands,T,T,cvm,Chained volume measure,aix,Annual index
-3.1,,2021,2021,UKF,East Midlands,T,T,cvm,Chained volume measure,gra,Annual growth rate
102.7,,2021,2021,UKG,West Midlands,A,A,cvm,Chained volume measure,aix,Annual index
6.8,,2021,2021,UKG,West Midlands,A,A,cvm,Chained volume measure,gra,Annual growth rate
94.3,,2021,2021,UKG,West Midlands,A--T,A--T,cvm,Chained volume measure,aix,Annual index
8.2,,2021,2021,UKG,West Midlands,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
125.5,,2021,2021,UKG,West Midlands,B,B,cvm,Chained volume measure,aix,Annual index
25.3,,2021,2021,UKG,West Midlands,B,B,cvm,Chained volume measure,gra,Annual growth rate
92.2,,2021,2021,UKG,West Midlands,B--E,B--E,cvm,Chained volume measure,aix,Annual index
9.3,,2021,2021,UKG,West Midlands,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
88.7,,2021,2021,UKG,West Midlands,C,C,cvm,Chained volume measure,aix,Annual index
10.2,,2021,2021,UKG,West Midlands,C,C,cvm,Chained volume measure,gra,Annual growth rate
103.2,,2021,2021,UKG,West Midlands,D,D,cvm,Chained volume measure,aix,Annual index
3.9,,2021,2021,UKG,West Midlands,D,D,cvm,Chained volume measure,gra,Annual growth rate
113.4,,2021,2021,UKG,West Midlands,E,E,cvm,Chained volume measure,aix,Annual index
9.2,,2021,2021,UKG,West Midlands,E,E,cvm,Chained volume measure,gra,Annual growth rate
95.8,,2021,2021,UKG,West Midlands,F,F,cvm,Chained volume measure,aix,Annual index
30.3,,2021,2021,UKG,West Midlands,F,F,cvm,Chained volume measure,gra,Annual growth rate
96.4,,2021,2021,UKG,West Midlands,G,G,cvm,Chained volume measure,aix,Annual index
9.1,,2021,2021,UKG,West Midlands,G,G,cvm,Chained volume measure,gra,Annual growth rate
94.6,,2021,2021,UKG,West Midlands,G--T,G--T,cvm,Chained volume measure,aix,Annual index
6.4,,2021,2021,UKG,West Midlands,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
87.3,,2021,2021,UKG,West Midlands,H,H,cvm,Chained volume measure,aix,Annual index
5.4,,2021,2021,UKG,West Midlands,H,H,cvm,Chained volume measure,gra,Annual growth rate
77.4,,2021,2021,UKG,West Midlands,I,I,cvm,Chained volume measure,aix,Annual index
31.1,,2021,2021,UKG,West Midlands,I,I,cvm,Chained volume measure,gra,Annual growth rate
92.4,,2021,2021,UKG,West Midlands,J,J,cvm,Chained volume measure,aix,Annual index
-3.4,,2021,2021,UKG,West Midlands,J,J,cvm,Chained volume measure,gra,Annual growth rate
107.9,,2021,2021,UKG,West Midlands,K,K,cvm,Chained volume measure,aix,Annual index
8.7,,2021,2021,UKG,West Midlands,K,K,cvm,Chained volume measure,gra,Annual growth rate
98.1,,2021,2021,UKG,West Midlands,L,L,cvm,Chained volume measure,aix,Annual index
-1,,2021,2021,UKG,West Midlands,L,L,cvm,Chained volume measure,gra,Annual growth rate
93.7,,2021,2021,UKG,West Midlands,M,M,cvm,Chained volume measure,aix,Annual index
6.7,,2021,2021,UKG,West Midlands,M,M,cvm,Chained volume measure,gra,Annual growth rate
81.4,,2021,2021,UKG,West Midlands,N,N,cvm,Chained volume measure,aix,Annual index
-5.3,,2021,2021,UKG,West Midlands,N,N,cvm,Chained volume measure,gra,Annual growth rate
107.4,,2021,2021,UKG,West Midlands,O,O,cvm,Chained volume measure,aix,Annual index
7.2,,2021,2021,UKG,West Midlands,O,O,cvm,Chained volume measure,gra,Annual growth rate
92.9,,2021,2021,UKG,West Midlands,P,P,cvm,Chained volume measure,aix,Annual index
12.4,,2021,2021,UKG,West Midlands,P,P,cvm,Chained volume measure,gra,Annual growth rate
