v4_1,Data Marking,calendar-years,Time,nuts,geography,sic-unofficial,UnofficialStandardIndustrialClassification,type-of-prices,Prices,quarterly-index-and-growth-rate,GrowthRate
96.5,,2021,2021,UKG,West Midlands,Q,Q,cvm,Chained volume measure,aix,Annual index
15.2,,2021,2021,UKG,West Midlands,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
89.1,,2021,2021,UKG,West Midlands,R,R,cvm,Chained volume measure,aix,Annual index
16.3,,2021,2021,UKG,West Midlands,R,R,cvm,Chained volume measure,gra,Annual growth rate
83.2,,2021,2021,UKG,West Midlands,S,S,cvm,Chained volume measure,aix,Annual index
-0.9,,2021,2021,UKG,West Midlands,S,S,cvm,Chained volume measure,gra,Annual growth rate
80.6,,2021,2021,UKG,West Midlands,T,T,cvm,Chained volume measure,aix,Annual index
-3.3,,2021,2021,UKG,West Midlands,T,T,cvm,Chained volume measure,gra,Annual growth rate
100,,2021,2021,UKH,East of England,A,A,cvm,Chained volume measure,aix,Annual index
5,,2021,2021,UKH,East of England,A,A,cvm,Chained volume measure,gra,Annual growth rate
96.8,,2021,2021,UKH,East of England,A--T,A--T,cvm,Chained volume measure,aix,Annual index
8.6,,2021,2021,UKH,East of England,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
124.8,,2021,2021,UKH,East of England,B,B,cvm,Chained volume measure,aix,Annual index
18,,2021,2021,UKH,East of England,B,B,cvm,Chained volume measure,gra,Annual growth rate
96.2,,2021,2021,UKH,East of England,B--E,B--E,cvm,Chained volume measure,aix,Annual index
3.1,,2021,2021,UKH,East of England,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
94.4,,2021,2021,UKH,East of England,C,C,cvm,Chained volume measure,aix,Annual index
2.9,,2021,2021,UKH,East of England,C,C,cvm,Chained volume measure,gra,Annual growth rate
95.5,,2021,2021,UKH,East of England,D,D,cvm,Chained volume measure,aix,Annual index
-2.6,,2021,2021,UKH,East of England,D,D,cvm,Chained volume measure,gra,Annual growth rate
108.8,,2021,2021,UKH,East of England,E,E,cvm,Chained volume measure,aix,Annual index
7.1,,2021,2021,UKH,East of England,E,E,cvm,Chained volume measure,gra,Annual growth rate
98.3,,2021,2021,UKH,East of England,F,F,cvm,Chained volume measure,aix,Annual index
22.4,,2021,2021,UKH,East of England,F,F,cvm,Chained volume measure,gra,Annual growth rate
98.2,,2021,2021,UKH,East of England,G,G,cvm,Chained volume measure,aix,Annual index
5,,2021,2021,UKH,East of England,G,G,cvm,Chained volume measure,gra,Annual growth rate
96.6,,2021,2021,UKH,East of England,G--T,G--T,cvm,Chained volume measure,aix,Annual index
8.1,,2021,2021,UKH,East of England,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
80.7,,2021,2021,UKH,East of England,H,H,cvm,Chained volume measure,aix,Annual index
3.3,,2021,2021,UKH,East of England,H,H,cvm,Chained volume measure,gra,Annual growth rate
82.3,,2021,2021,UKH,East of England,I,I,cvm,Chained volume measure,aix,Annual index
32.9,,2021,2021,UKH,East of England,I,I,cvm,Chained volume measure,gra,Annual growth rate
105.8,,2021,2021,UKH,East of England,J,J,cvm,Chained volume measure,aix,Annual index
9.5,,2021,2021,UKH,East of England,J,J,cvm,Chained volume measure,gra,Annual growth rate
107.3,,2021,2021,UKH,East of England,K,K,cvm,Chained volume measure,aix,Annual index
4,,2021,2021,UKH,East of England,K,K,cvm,Chained volume measure,gra,Annual growth rate
95.6,,2021,2021,UKH,East of England,L,L,cvm,Chained volume measure,aix,Annual index
2,,2021,2021,UKH,East of England,L,L,cvm,Chained volume measure,gra,Annual growth rate
88.6,,2021,2021,UKH,East of England,M,M,cvm,Chained volume measure,aix,Annual index
6.3,,2021,2021,UKH,East of England,M,M,cvm,Chained volume measure,gra,Annual growth rate
103.9,,2021,2021,UKH,East of England,N,N,cvm,Chained volume measure,aix,Annual index
18.9,,2021,2021,UKH,East of England,N,N,cvm,Chained volume measure,gra,Annual growth rate
106.7,,2021,2021,UKH,East of England,O,O,cvm,Chained volume measure,aix,Annual index
7.5,,2021,2021,UKH,East of England,O,O,cvm,Chained volume measure,gra,Annual growth rate
98.4,,2021,2021,UKH,East of England,P,P,cvm,Chained volume measure,aix,Annual index
12.2,,2021,2021,UKH,East of England,P,P,cvm,Chained volume measure,gra,Annual growth rate
99.4,,2021,2021,UKH,East of England,Q,Q,cvm,Chained volume measure,aix,Annual index
17.1,,2021,2021,UKH,East of England,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
88.6,,2021,2021,UKH,East of England,R,R,cvm,Chained volume measure,aix,Annual index
18.1,,2021,2021,UKH,East of England,R,R,cvm,Chained volume measure,gra,Annual growth rate
76.6,,2021,2021,UKH,East of England,S,S,cvm,Chained volume measure,aix,Annual index
-7.4,,2021,2021,UKH,East of England,S,S,cvm,Chained volume measure,gra,Annual growth rate
72.5,,2021,2021,UKH,East of England,T,T,cvm,Chained volume measure,aix,Annual index
-4.8,,2021,2021,UKH,East of England,T,T,cvm,Chained volume measure,gra,Annual growth rate
137.1,,2021,2021,UKI,London,A,A,cvm,Chained volume measure,aix,Annual index
25.3,,2021,2021,UKI,London,A,A,cvm,Chained volume measure,gra,Annual growth rate
94.9,,2021,2021,UKI,London,A--T,A--T,cvm,Chained volume measure,aix,Annual index
8.3,,2021,2021,UKI,London,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
93.5,,2021,2021,UKI,London,B,B,cvm,Chained volume measure,aix,Annual index
1.8,,2021,2021,UKI,London,B,B,cvm,Chained volume measure,gra,Annual growth rate
102.1,,2021,2021,UKI,London,B--E,B--E,cvm,Chained volume measure,aix,Annual index
10,,2021,2021,UKI,London,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
103.9,,2021,2021,UKI,London,C,C,cvm,Chained volume measure,aix,Annual index
12.6,,2021,2021,UKI,London,C,C,cvm,Chained volume measure,gra,Annual growth rate
96.8,,2021,2021,UKI,London,D,D,cvm,Chained volume measure,aix,Annual index
7.7,,2021,2021,UKI,London,D,D,cvm,Chained volume measure,gra,Annual growth rate
101.6,,2021,2021,UKI,London,E,E,cvm,Chained volume measure,aix,Annual index
2.5,,2021,2021,UKI,London,E,E,cvm,Chained volume measure,gra,Annual growth rate
102.9,,2021,2021,UKI,London,F,F,cvm,Chained volume measure,aix,Annual index
19.2,,2021,2021,UKI,London,F,F,cvm,Chained volume measure,gra,Annual growth rate
108.6,,2021,2021,UKI,London,G,G,cvm,Chained volume measure,aix,Annual index
19.4,,2021,2021,UKI,London,G,G,cvm,Chained volume measure,gra,Annual growth rate
94.3,,2021,2021,UKI,London,G--T,G--T,cvm,Chained volume measure,aix,Annual index
7.7,,2021,2021,UKI,London,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
47.5,,2021,2021,UKI,London,H,H,cvm,Chained volume measure,aix,Annual index
-15.6,,2021,2021,UKI,London,H,H,cvm,Chained volume measure,gra,Annual growth rate
66.4,,2021,2021,UKI,London,I,I,cvm,Chained volume measure,aix,Annual index
30.1,,2021,2021,UKI,London,I,I,cvm,Chained volume measure,gra,Annual growth rate
115.8,,2021,2021,UKI,London,J,J,cvm,Chained volume measure,aix,Annual index
13.2,,2021,2021,UKI,London,J,J,cvm,Chained volume measure,gra,Annual growth rate
95.3,,2021,2021,UKI,London,K,K,cvm,Chained volume measure,aix,Annual index
0.2,,2021,2021,UKI,London,K,K,cvm,Chained volume measure,gra,Annual growth rate
82,,2021,2021,UKI,London,L,L,cvm,Chained volume measure,aix,Annual index
-2,,2021,2021,UKI,London,L,L,cvm,Chained volume measure,gra,Annual growth rate
102.8,,2021,2021,UKI,London,M,M,cvm,Chained volume measure,aix,Annual index
9.2,,2021,2021,UKI,London,M,M,cvm,Chained volume measure,gra,Annual growth rate
93.5,,2021,2021,UKI,London,N,N,cvm,Chained volume measure,aix,Annual index
14.5,,2021,2021,UKI,London,N,N,cvm,Chained volume measure,gra,Annual growth rate
103.2,,2021,2021,UKI,London,O,O,cvm,Chained volume measure,aix,Annual index
6.2,,2021,2021,UKI,London,O,O,cvm,Chained volume measure,gra,Annual growth rate
93.2,,2021,2021,UKI,London,P,P,cvm,Chained volume measure,aix,Annual index
14.3,,2021,2021,UKI,London,P,P,cvm,Chained volume measure,gra,Annual growth rate
97,,2021,2021,UKI,London,Q,Q,cvm,Chained volume measure,aix,Annual index
19.3,,2021,2021,UKI,London,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
86.5,,2021,2021,UKI,London,R,R,cvm,Chained volume measure,aix,Annual index
18.7,,2021,2021,UKI,London,R,R,cvm,Chained volume measure,gra,Annual growth rate
82.9,,2021,2021,UKI,London,S,S,cvm,Chained volume measure,aix,Annual index
-1.2,,2021,2021,UKI,London,S,S,cvm,Chained volume measure,gra,Annual growth rate
74,,2021,2021,UKI,London,T,T,cvm,Chained volume measure,aix,Annual index
-2.9,,2021,2021,UKI,London,T,T,cvm,Chained volume measure,gra,Annual growth rate
96.5,,2021,2021,UKJ,South East,A,A,cvm,Chained volume measure,aix,Annual index
2.6,,2021,2021,UKJ,South East,A,A,cvm,Chained volume measure,gra,Annual growth rate
91,,2021,2021,UKJ,South East,A--T,A--T,cvm,Chained volume measure,aix,Annual index
4.3,,2021,2021,UKJ,South East,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
109,,2021,2021,UKJ,South East,B,B,cvm,Chained volume measure,aix,Annual index
12.4,,2021,2021,UKJ,South East,B,B,cvm,Chained volume measure,gra,Annual growth rate
91.3,,2021,2021,UKJ,South East,B--E,B--E,cvm,Chained volume measure,aix,Annual index
4,,2021,2021,UKJ,South East,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
91.8,,2021,2021,UKJ,South East,C,C,cvm,Chained volume measure,aix,Annual index
5,,2021,2021,UKJ,South East,C,C,cvm,Chained volume measure,gra,Annual growth rate
90.9,,2021,2021,UKJ,South East,D,D,cvm,Chained volume measure,aix,Annual index
0.7,,2021,2021,UKJ,South East,D,D,cvm,Chained volume measure,gra,Annual growth rate
87.9,,2021,2021,UKJ,South East,E,E,cvm,Chained volume measure,aix,Annual index
1.5,,2021,2021,UKJ,South East,E,E,cvm,Chained volume measure,gra,Annual growth rate
84.1,,2021,2021,UKJ,South East,F,F,cvm,Chained volume measure,aix,Annual index
3,,2021,2021,UKJ,South East,F,F,cvm,Chained volume measure,gra,Annual growth rate
98.6,,2021,2021,UKJ,South East,G,G,cvm,Chained volume measure,aix,Annual index
6.2,,2021,2021,UKJ,South East,G,G,cvm,Chained volume measure,gra,Annual growth rate
91.6,,2021,2021,UKJ,South East,G--T,G--T,cvm,Chained volume measure,aix,Annual index
4.5,,2021,2021,UKJ,South East,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
64.6,,2021,2021,UKJ,South East,H,H,cvm,Chained volume measure,aix,Annual index
2.4,,2021,2021,UKJ,South East,H,H,cvm,Chained volume measure,gra,Annual growth rate
76.3,,2021,2021,UKJ,South East,I,I,cvm,Chained volume measure,aix,Annual index
26.6,,2021,2021,UKJ,South East,I,I,cvm,Chained volume measure,gra,Annual growth rate
96,,2021,2021,UKJ,South East,J,J,cvm,Chained volume measure,aix,Annual index
-5.1,,2021,2021,UKJ,South East,J,J,cvm,Chained volume measure,gra,Annual growth rate
98.5,,2021,2021,UKJ,South East,K,K,cvm,Chained volume measure,aix,Annual index
3.9,,2021,2021,UKJ,South East,K,K,cvm,Chained volume measure,gra,Annual growth rate
92.6,,2021,2021,UKJ,South East,L,L,cvm,Chained volume measure,aix,Annual index
0,,2021,2021,UKJ,South East,L,L,cvm,Chained volume measure,gra,Annual growth rate
89,,2021,2021,UKJ,South East,M,M,cvm,Chained volume measure,aix,Annual index
3.3,,2021,2021,UKJ,South East,M,M,cvm,Chained volume measure,gra,Annual growth rate
87.2,,2021,2021,UKJ,South East,N,N,cvm,Chained volume measure,aix,Annual index
5,,2021,2021,UKJ,South East,N,N,cvm,Chained volume measure,gra,Annual growth rate
106,,2021,2021,UKJ,South East,O,O,cvm,Chained volume measure,aix,Annual index
7.2,,2021,2021,UKJ,South East,O,O,cvm,Chained volume measure,gra,Annual growth rate
88.7,,2021,2021,UKJ,South East,P,P,cvm,Chained volume measure,aix,Annual index
14.4,,2021,2021,UKJ,South East,P,P,cvm,Chained volume measure,gra,Annual growth rate
95.2,,2021,2021,UKJ,South East,Q,Q,cvm,Chained volume measure,aix,Annual index
13.3,,2021,2021,UKJ,South East,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
85.6,,2021,2021,UKJ,South East,R,R,cvm,Chained volume measure,aix,Annual index
16.6,,2021,2021,UKJ,South East,R,R,cvm,Chained volume measure,gra,Annual growth rate
73.9,,2021,2021,UKJ,South East,S,S,cvm,Chained volume measure,aix,Annual index
-7.7,,2021,2021,UKJ,South East,S,S,cvm,Chained volume measure,gra,Annual growth rate
78.9,,2021,2021,UKJ,South East,T,T,cvm,Chained volume measure,aix,Annual index
-6.7,,2021,2021,UKJ,South East,T,T,cvm,Chained volume measure,gra,Annual growth rate
98.7,,2021,2021,UKK,South West,A,A,cvm,Chained volume measure,aix,Annual index
5,,2021,2021,UKK,South West,A,A,cvm,Chained volume measure,gra,Annual growth rate
99.1,,2021,2021,UKK,South West,A--T,A--T,cvm,Chained volume measure,aix,Annual index
9.6,,2021,2021,UKK,South West,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
106.6,,2021,2021,UKK,South West,B,B,cvm,Chained volume measure,aix,Annual index
8.3,,2021,2021,UKK,South West,B,B,cvm,Chained volume measure,gra,Annual growth rate
96.8,,2021,2021,UKK,South West,B--E,B--E,cvm,Chained volume measure,aix,Annual index
4.7,,2021,2021,UKK,South West,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
99.2,,2021,2021,UKK,South West,C,C,cvm,Chained volume measure,aix,Annual index
5.5,,2021,2021,UKK,South West,C,C,cvm,Chained volume measure,gra,Annual growth rate
89.5,,2021,2021,UKK,South West,D,D,cvm,Chained volume measure,aix,Annual index
-0.8,,2021,2021,UKK,South West,D,D,cvm,Chained volume measure,gra,Annual growth rate
87.5,,2021,2021,UKK,South West,E,E,cvm,Chained volume measure,aix,Annual index
4.3,,2021,2021,UKK,South West,E,E,cvm,Chained volume measure,gra,Annual growth rate
94.7,,2021,2021,UKK,South West,F,F,cvm,Chained volume measure,aix,Annual index
16,,2021,2021,UKK,South West,F,F,cvm,Chained volume measure,gra,Annual growth rate
100.2,,2021,2021,UKK,South West,G,G,cvm,Chained volume measure,aix,Annual index
9,,2021,2021,UKK,South West,G,G,cvm,Chained volume measure,gra,Annual growth rate
100,,2021,2021,UKK,South West,G--T,G--T,cvm,Chained volume measure,aix,Annual index
10.1,,2021,2021,UKK,South West,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
83.3,,2021,2021,UKK,South West,H,H,cvm,Chained volume measure,aix,Annual index
8.6,,2021,2021,UKK,South West,H,H,cvm,Chained volume measure,gra,Annual growth rate
83.7,,2021,2021,UKK,South West,I,I,cvm,Chained volume measure,aix,Annual index
29.9,,2021,2021,UKK,South West,I,I,cvm,Chained volume measure,gra,Annual growth rate
105.8,,2021,2021,UKK,South West,J,J,cvm,Chained volume measure,aix,Annual index
6.8,,2021,2021,UKK,South West,J,J,cvm,Chained volume measure,gra,Annual growth rate
103,,2021,2021,UKK,South West,K,K,cvm,Chained volume measure,aix,Annual index
3.3,,2021,2021,UKK,South West,K,K,cvm,Chained volume measure,gra,Annual growth rate
98.1,,2021,2021,UKK,South West,L,L,cvm,Chained volume measure,aix,Annual index
2,,2021,2021,UKK,South West,L,L,cvm,Chained volume measure,gra,Annual growth rate
101.4,,2021,2021,UKK,South West,M,M,cvm,Chained volume measure,aix,Annual index
13.4,,2021,2021,UKK,South West,M,M,cvm,Chained volume measure,gra,Annual growth rate
136.9,,2021,2021,UKK,South West,N,N,cvm,Chained volume measure,aix,Annual index
30.9,,2021,2021,UKK,South West,N,N,cvm,Chained volume measure,gra,Annual growth rate
106.1,,2021,2021,UKK,South West,O,O,cvm,Chained volume measure,aix,Annual index
8.1,,2021,2021,UKK,South West,O,O,cvm,Chained volume measure,gra,Annual growth rate
92.2,,2021,2021,UKK,South West,P,P,cvm,Chained volume measure,aix,Annual index
10.3,,2021,2021,UKK,South West,P,P,cvm,Chained volume measure,gra,Annual growth rate
97.5,,2021,2021,UKK,South West,Q,Q,cvm,Chained volume measure,aix,Annual index
17.2,,2021,2021,UKK,South West,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
87.3,,2021,2021,UKK,South West,R,R,cvm,Chained volume measure,aix,Annual index
17.8,,2021,2021,UKK,South West,R,R,cvm,Chained volume measure,gra,Annual growth rate
74.2,,2021,2021,UKK,South West,S,S,cvm,Chained volume measure,aix,Annual index
-10.7,,2021,2021,UKK,South West,S,S,cvm,Chained volume measure,gra,Annual growth rate
73.7,,2021,2021,UKK,South West,T,T,cvm,Chained volume measure,aix,Annual index
-6.3,,2021,2021,UKK,South West,T,T,cvm,Chained volume measure,gra,Annual growth rate
108.9,,2021,2021,UKL,Wales,A,A,cvm,Chained volume measure,aix,Annual index
14.2,,2021,2021,UKL,Wales,A,A,cvm,Chained volume measure,gra,Annual growth rate
97.1,,2021,2021,UKL,Wales,A--T,A--T,cvm,Chained volume measure,aix,Annual index
8.5,,2021,2021,UKL,Wales,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
79.1,,2021,2021,UKL,Wales,B,B,cvm,Chained volume measure,aix,Annual index
-10.1,,2021,2021,UKL,Wales,B,B,cvm,Chained volume measure,gra,Annual growth rate
92.3,,2021,2021,UKL,Wales,B--E,B--E,cvm,Chained volume measure,aix,Annual index
1.9,,2021,2021,UKL,Wales,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
91.4,,2021,2021,UKL,Wales,C,C,cvm,Chained volume measure,aix,Annual index
1.4,,2021,2021,UKL,Wales,C,C,cvm,Chained volume measure,gra,Annual growth rate
95.2,,2021,2021,UKL,Wales,D,D,cvm,Chained volume measure,aix,Annual index
3.6,,2021,2021,UKL,Wales,D,D,cvm,Chained volume measure,gra,Annual growth rate
98.4,,2021,2021,UKL,Wales,E,E,cvm,Chained volume measure,aix,Annual index
6,,2021,2021,UKL,Wales,E,E,cvm,Chained volume measure,gra,Annual growth rate
92.3,,2021,2021,UKL,Wales,F,F,cvm,Chained volume measure,aix,Annual index
23.1,,2021,2021,UKL,Wales,F,F,cvm,Chained volume measure,gra,Annual growth rate
102.4,,2021,2021,UKL,Wales,G,G,cvm,Chained volume measure,aix,Annual index
12,,2021,2021,UKL,Wales,G,G,cvm,Chained volume measure,gra,Annual growth rate
98.8,,2021,2021,UKL,Wales,G--T,G--T,cvm,Chained volume measure,aix,Annual index
9.4,,2021,2021,UKL,Wales,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
80.9,,2021,2021,UKL,Wales,H,H,cvm,Chained volume measure,aix,Annual index
3.6,,2021,2021,UKL,Wales,H,H,cvm,Chained volume measure,gra,Annual growth rate
87,,2021,2021,UKL,Wales,I,I,cvm,Chained volume measure,aix,Annual index
34.9,,2021,2021,UKL,Wales,I,I,cvm,Chained volume measure,gra,Annual growth rate
110.8,,2021,2021,UKL,Wales,J,J,cvm,Chained volume measure,aix,Annual index
11.5,,2021,2021,UKL,Wales,J,J,cvm,Chained volume measure,gra,Annual growth rate
91.2,,2021,2021,UKL,Wales,K,K,cvm,Chained volume measure,aix,Annual index
-8.2,,2021,2021,UKL,Wales,K,K,cvm,Chained volume measure,gra,Annual growth rate
100.7,,2021,2021,UKL,Wales,L,L,cvm,Chained volume measure,aix,Annual index
-1.6,,2021,2021,UKL,Wales,L,L,cvm,Chained volume measure,gra,Annual growth rate
93.1,,2021,2021,UKL,Wales,M,M,cvm,Chained volume measure,aix,Annual index
9.1,,2021,2021,UKL,Wales,M,M,cvm,Chained volume measure,gra,Annual growth rate
100.8,,2021,2021,UKL,Wales,N,N,cvm,Chained volume measure,aix,Annual index
19.9,,2021,2021,UKL,Wales,N,N,cvm,Chained volume measure,gra,Annual growth rate
109,,2021,2021,UKL,Wales,O,O,cvm,Chained volume measure,aix,Annual index
7.3,,2021,2021,UKL,Wales,O,O,cvm,Chained volume measure,gra,Annual growth rate
92.7,,2021,2021,UKL,Wales,P,P,cvm,Chained volume measure,aix,Annual index
18,,2021,2021,UKL,Wales,P,P,cvm,Chained volume measure,gra,Annual growth rate
103.8,,2021,2021,UKL,Wales,Q,Q,cvm,Chained volume measure,aix,Annual index
18.9,,2021,2021,UKL,Wales,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
85.2,,2021,2021,UKL,Wales,R,R,cvm,Chained volume measure,aix,Annual index
24.4,,2021,2021,UKL,Wales,R,R,cvm,Chained volume measure,gra,Annual growth rate
86,,2021,2021,UKL,Wales,S,S,cvm,Chained volume measure,aix,Annual index
-0.7,,2021,2021,UKL,Wales,S,S,cvm,Chained volume measure,gra,Annual growth rate
72.5,,2021,2021,UKL,Wales,T,T,cvm,Chained volume measure,aix,Annual index
-2.3,,2021,2021,UKL,Wales,T,T,cvm,Chained volume measure,gra,Annual growth rate
,.,2021,2021,UKZ,Extra-regio,A,A,cvm,Chained volume measure,aix,Annual index
,.,2021,2021,UKZ,Extra-regio,A,A,cvm,Chained volume measure,gra,Annual growth rate
77.7,,2021,2021,UKZ,Extra-regio,A--T,A--T,cvm,Chained volume measure,aix,Annual index
-13.9,,2021,2021,UKZ,Extra-regio,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
74.8,,2021,2021,UKZ,Extra-regio,B,B,cvm,Chained volume measure,aix,Annual index
-15.8,,2021,2021,UKZ,Extra-regio,B,B,cvm,Chained volume measure,gra,Annual growth rate
74.8,,2021,2021,UKZ,Extra-regio,B--E,B--E,cvm,Chained volume measure,aix,Annual index
-15.8,,2021,2021,UKZ,Extra-regio,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
,.,2021,2021,UKZ,Extra-regio,C,C,cvm,Chained volume measure,aix,Annual index
,.,2021,2021,UKZ,Extra-regio,C,C,cvm,Chained volume measure,gra,Annual growth rate
,.,2021,2021,UKZ,Extra-regio,D,D,cvm,Chained volume measure,aix,Annual index
,.,2021,2021,UKZ,Extra-regio,D,D,cvm,Chained volume measure,gra,Annual growth rate
,.,2021,2021,UKZ,Extra-regio,E,E,cvm,Chained volume measure,aix,Annual index
,.,2021,2021,UKZ,Extra-regio,E,E,cvm,Chained volume measure,gra,Annual growth rate
,.,2021,2021,UKZ,Extra-regio,F,F,cvm,Chained volume measure,aix,Annual index
,.,2021,2021,UKZ,Extra-regio,F,F,cvm,Chained volume measure,gra,Annual growth rate
,.,2021,2021,UKZ,Extra-regio,G,G,cvm,Chained volume measure,aix,Annual index
,.,2021,2021,UKZ,Extra-regio,G,G,cvm,Chained volume measure,gra,Annual growth rate
110.4,,2021,2021,UKZ,Extra-regio,G--T,G--T,cvm,Chained volume measure,aix,Annual index
5,,2021,2021,UKZ,Extra-regio,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
,.,2021,2021,UKZ,Extra-regio,H,H,cvm,Chained volume measure,aix,Annual index
,.,2021,2021,UKZ,Extra-regio,H,H,cvm,Chained volume measure,gra,Annual growth rate
,.,2021,2021,UKZ,Extra-regio,I,I,cvm,Chained volume measure,aix,Annual index
,.,2021,2021,UKZ,Extra-regio,I,I,cvm,Chained volume measure,gra,Annual growth rate
,.,2021,2021,UKZ,Extra-regio,J,J,cvm,Chained volume measure,aix,Annual index
,.,2021,2021,UKZ,Extra-regio,J,J,cvm,Chained volume measure,gra,Annual growth rate
,.,2021,2021,UKZ,Extra-regio,K,K,cvm,Chained volume measure,aix,Annual index
,.,2021,2021,UKZ,Extra-regio,K,K,cvm,Chained volume measure,gra,Annual growth rate
,.,2021,2021,UKZ,Extra-regio,L,L,cvm,Chained volume measure,aix,Annual index
,.,2021,2021,UKZ,Extra-regio,L,L,cvm,Chained volume measure,gra,Annual growth rate
,.,2021,2021,UKZ,Extra-regio,M,M,cvm,Chained volume measure,aix,Annual index
,.,2021,2021,UKZ,Extra-regio,M,M,cvm,Chained volume measure,gra,Annual growth rate
,.,2021,2021,UKZ,Extra-regio,N,N,cvm,Chained volume measure,aix,Annual index
,.,2021,2021,UKZ,Extra-regio,N,N,cvm,Chained volume measure,gra,Annual growth rate
110.4,,2021,2021,UKZ,Extra-regio,O,O,cvm,Chained volume measure,aix,Annual index
5,,2021,2021,UKZ,Extra-regio,O,O,cvm,Chained volume measure,gra,Annual growth rate
,.,2021,2021,UKZ,Extra-regio,P,P,cvm,Chained volume measure,aix,Annual index
,.,2021,2021,UKZ,Extra-regio,P,P,cvm,Chained volume measure,gra,Annual growth rate
,.,2021,2021,UKZ,Extra-regio,Q,Q,cvm,Chained volume measure,aix,Annual index
,.,2021,2021,UKZ,Extra-regio,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
,.,2021,2021,UKZ,Extra-regio,R,R,cvm,Chained volume measure,aix,Annual index
,.,2021,2021,UKZ,Extra-regio,R,R,cvm,Chained volume measure,gra,Annual growth rate
,.,2021,2021,UKZ,Extra-regio,S,S,cvm,Chained volume measure,aix,Annual index
,.,2021,2021,UKZ,Extra-regio,S,S,cvm,Chained volume measure,gra,Annual growth rate
,.,2021,2021,UKZ,Extra-regio,T,T,cvm,Chained volume measure,aix,Annual index
,.,2021,2021,UKZ,Extra-regio,T,T,cvm,Chained volume measure,gra,Annual growth rate
